11671	3
0.818141	0.335002	0
0.47	0.19052	0
0.80948	0.52	0
0.515	0.18186	0
0.19918	0.505	0
0.19918	0.515	0
0.780304	0.825717	0
0.199188	0.284996	0
0.445	0.19918	0
0.190521	0.63	0
0.19052	0.53	0
0.435001	0.80082	0
0.359999	0.809479	0
0.54	0.80948	0
0.18186	0.375	0
0.305045	0.199168	0
0.199178	0.345003	0
0.799978	0.795982	0
0.249997	0.173439	0
0.199226	0.725068	0
0.515	0.80082	0
0.654992	0.199179	0
0.809479	0.61	0
0.435	0.19918	0
0.575	0.80082	0
0.734762	0.818041	0
0.6	0.80948	0
0.385	0.81814	0
0.181857	0.315002	0
0.818139	0.674999	0
0.629999	0.19052	0
0.375	0.19918	0
0.52	0.19052	0
0.634997	0.800821	0
0.8268	0.350001	0
0.81814	0.475	0
0.46	0.80948	0
0.19052	0.58	0
0.809486	0.320012	0
0.818171	0.275016	0
0.525	0.80082	0
0.19918	0.455	0
0.719709	0.809514	0
0.19918	0.355002	0
0.565	0.18186	0
0.344992	0.80081	0
0.585	0.80082	0
0.669995	0.190518	0
0.19918	0.595	0
0.81814	0.385	0
0.181192	0.777506	0
0.585	0.16454	0
0.181858	0.325002	0
0.800331	0.234342	0
0.46	0.19052	0
0.799872	0.806741	0
0.5	0.80948	0
0.19052	0.47	0
0.19918	0.405001	0
0.295103	0.199132	0
0.575	0.16454	0
0.270164	0.190532	0
0.47	0.80948	0
0.800887	0.295098	0
0.214093	0.201397	0
0.694856	0.800861	0
0.80948	0.469999	0
0.800004	0.223463	0
0.324976	0.800783	0
0.49	0.1732	0
0.704963	0.199167	0
0.199536	0.745412	0
0.704788	0.80085	0
0.284996	0.800814	0
0.364999	0.199181	0
0.783938	0.199805	0
0.644995	0.19918	0
0.81814	0.505	0
0.8268	0.37	0
0.199331	0.735195	0
0.809477	0.64	0
0.181861	0.645	0
0.19918	0.415001	0
0.800819	0.445	0
0.800833	0.704986	0
0.74995	0.826349	0
0.6	0.1732	0
0.19918	0.615	0
0.800819	0.405	0
0.80082	0.555	0
0.190524	0.670001	0
0.800817	0.625001	0
0.199192	0.695003	0
0.674983	0.818152	0
0.544999	0.19918	0
0.334995	0.199186	0
0.80082	0.525	0
0.19052	0.370001	0
0.800818	0.615	0
0.495	0.80082	0
0.199194	0.715017	0
0.624999	0.80082	0
0.19918	0.445	0
0.800851	0.305057	0
0.22491	0.201035	0
0.800819	0.454999	0
0.206469	0.78973	0
0.644994	0.800823	0
0.320005	0.190522	0
0.80082	0.425	0
0.80082	0.545	0
0.245017	0.182337	0
0.181861	0.655	0
0.18186	0.565	0
0.792212	0.739974	0
0.415001	0.80082	0
0.199189	0.675004	0
0.48	0.19052	0
0.80948	0.58	0
0.799315	0.211098	0
0.455	0.19918	0
0.61	0.80948	0
0.19052	0.390001	0
0.31501	0.199185	0
0.791945	0.770138	0
0.354998	0.199182	0
0.80082	0.435	0
0.505	0.80082	0
0.349995	0.207843	0
0.818087	0.254897	0
0.80948	0.43	0
0.56	0.80948	0
0.66499	0.199177	0
0.565	0.80082	0
0.37	0.80948	0
0.19918	0.495	0
0.39	0.19052	0
0.385	0.19918	0
0.8268	0.48	0
0.294981	0.800772	0
0.800926	0.285128	0
0.304971	0.800759	0
0.792092	0.76005	0
0.791372	0.790813	0
0.18186	0.385001	0
0.208209	0.249603	0
0.759553	0.208014	0
0.729828	0.207853	0
0.809392	0.249833	0
0.240089	0.191417	0
0.18186	0.555	0
0.800671	0.244823	0
0.206898	0.220122	0
0.425	0.19918	0
0.800819	0.395	0
0.249682	0.791723	0
0.664992	0.818147	0
0.395	0.81814	0
0.791705	0.780353	0
0.80082	0.575	0
0.19918	0.395001	0
0.684917	0.800859	0
0.199177	0.335005	0
0.445	0.80082	0
0.199191	0.705004	0
0.79222	0.729964	0
0.285187	0.199083	0
0.809479	0.38	0
0.760038	0.826034	0
0.80222	0.200718	0
0.270016	0.792278	0
0.818138	0.655	0
0.792209	0.719964	0
0.259916	0.792139	0
0.505	0.18186	0
0.190518	0.330003	0
0.818138	0.664999	0
0.809545	0.280062	0
0.475	0.80082	0
0.719879	0.207826	0
0.694975	0.199169	0
0.208044	0.229229	0
0.792173	0.749998	0
0.74971	0.207989	0
0.208075	0.25981	0
0.210055	0.211293	0
0.559999	0.19052	0
0.81814	0.355001	0
0.207949	0.269937	0
0.800816	0.635001	0
0.405	0.81814	0
0.314972	0.80077	0
0.684983	0.199172	0
0.79344	0.20064	0
0.654989	0.800827	0
0.324997	0.199188	0
0.19052	0.48	0
0.19984	0.755788	0
0.81814	0.495	0
0.207901	0.73004	0
0.79216	0.57	0
0.420001	0.79216	0
0.228723	0.790814	0
0.554999	0.19918	0
0.539999	0.20784	0
0.79216	0.54	0
0.778758	0.20787	0
0.465	0.19918	0
0.415	0.19918	0
0.339991	0.207846	0
0.791893	0.240027	0
0.41	0.80948	0
0.619999	0.19052	0
0.207858	0.68001	0
0.207837	0.340006	0
0.800824	0.69499	0
0.485	0.18186	0
0.19052	0.49	0
0.669982	0.809494	0
0.20784	0.5	0
0.79216	0.53	0
0.80948	0.59	0
0.19918	0.365001	0
0.20784	0.400001	0
0.207864	0.28	0
0.45	0.20784	0
0.31001	0.207852	0
0.19918	0.525	0
0.430001	0.79216	0
0.354997	0.800817	0
0.535	0.80082	0
0.792156	0.620001	0
0.818149	0.264984	0
0.49	0.79216	0
0.38	0.20784	0
0.359998	0.207841	0
0.792159	0.439999	0
0.615	0.80082	0
0.19918	0.465	0
0.659989	0.809487	0
0.770229	0.825729	0
0.20784	0.51	0
0.80948	0.6	0
0.44	0.20784	0
0.72959	0.809493	0
0.595	0.80082	0
0.38	0.80948	0
0.455	0.80082	0
0.190514	0.310004	0
0.329963	0.792113	0
0.809478	0.679997	0
0.634997	0.199181	0
0.525	0.19918	0
0.208255	0.23936	0
0.19918	0.435	0
0.81814	0.345001	0
0.792281	0.290191	0
0.79068	0.801927	0
0.19052	0.57	0
0.217786	0.790452	0
0.809482	0.330005	0
0.19052	0.54	0
0.739786	0.207911	0
0.52	0.79216	0
0.800831	0.315027	0
0.19052	0.380001	0
0.714671	0.800837	0
0.207839	0.350003	0
0.575	0.18186	0
0.339983	0.792139	0
0.58	0.79216	0
0.674988	0.199175	0
0.19918	0.585	0
0.58	0.1732	0
0.191074	0.771567	0
0.792215	0.300116	0
0.59	0.1732	0
0.80948	0.479999	0
0.639995	0.792162	0
0.235299	0.20074	0
0.239293	0.79118	0
0.4	0.19052	0
0.18441	0.788574	0
0.300065	0.207821	0
0.792159	0.42	0
0.81814	0.375	0
0.674956	0.800846	0
0.255053	0.182114	0
0.80082	0.515	0
0.800819	0.464999	0
0.791204	0.229566	0
0.689828	0.792224	0
0.495	0.18186	0
0.195431	0.789542	0
0.699756	0.792216	0
0.709917	0.207819	0
0.199171	0.295009	0
0.199181	0.625	0
0.809476	0.65	0
0.19918	0.425001	0
0.280012	0.792205	0
0.369999	0.207841	0
0.55	0.80948	0
0.649988	0.20784	0
0.800819	0.385	0
0.20784	0.6	0
0.190521	0.64	0
0.792192	0.70997	0
0.51	0.19052	0
0.80948	0.51	0
0.20784	0.410001	0
0.744787	0.817767	0
0.81814	0.365	0
0.20784	0.45	0
0.207862	0.690009	0
0.605	0.18186	0
0.207841	0.61	0
0.792159	0.41	0
0.769273	0.207969	0
0.275284	0.199064	0
0.79216	0.56	0
0.190522	0.660001	0
0.220241	0.210515	0
0.208086	0.740158	0
0.208461	0.750366	0
0.207851	0.719996	0
0.475	0.19918	0
0.792154	0.630001	0
0.48	0.79216	0
0.792159	0.449999	0
0.20784	0.46	0
0.800819	0.605	0
0.529999	0.20784	0
0.51	0.79216	0
0.57	0.79216	0
0.81814	0.485	0
0.629998	0.792161	0
0.260168	0.190723	0
0.659983	0.207838	0
0.410001	0.79216	0
0.765152	0.816826	0
0.79216	0.55	0
0.792159	0.58	0
0.190521	0.65	0
0.549999	0.20784	0
0.79216	0.52	0
0.199186	0.665003	0
0.792221	0.250228	0
0.783585	0.744947	0
0.207833	0.33001	0
0.207852	0.670007	0
0.20784	0.49	0
0.20784	0.390001	0
0.790904	0.219153	0
0.809479	0.36	0
0.319989	0.207856	0
0.46	0.20784	0
0.605	0.80082	0
0.39	0.20784	0
0.80082	0.505	0
0.78361	0.734928	0
0.19918	0.485	0
0.244859	0.782605	0
0.5	0.79216	0
0.43	0.20784	0
0.555	0.80082	0
0.8095	0.259988	0
0.31995	0.792089	0
0.395	0.19918	0
0.792355	0.28025	0
0.289964	0.792093	0
0.783396	0.765043	0
0.80948	0.5	0
0.734687	0.216541	0
0.217106	0.244293	0
0.66498	0.800834	0
0.265146	0.783802	0
0.19052	0.55	0
0.800858	0.255042	0
0.569999	0.19052	0
0.190516	0.320003	0
0.792159	0.4	0
0.19052	0.56	0
0.216518	0.221694	0
0.792159	0.43	0
0.364999	0.800819	0
0.39	0.80948	0
0.78287	0.785377	0
0.299938	0.792049	0
0.80082	0.585	0
0.212655	0.781199	0
0.19918	0.385001	0
0.80948	0.350001	0
0.465	0.80082	0
0.809477	0.669998	0
0.679903	0.792208	0
0.689961	0.207826	0
0.440001	0.79216	0
0.250155	0.191054	0
0.290173	0.207748	0
0.649989	0.792165	0
0.754887	0.817297	0
0.20784	0.59	0
0.223683	0.781815	0
0.783598	0.724929	0
0.255104	0.783398	0
0.809479	0.37	0
0.20784	0.44	0
0.776035	0.816317	0
0.80095	0.27514	0
0.724753	0.216487	0
0.234245	0.781742	0
0.699944	0.207821	0
0.783517	0.75498	0
0.788561	0.20895	0
0.754611	0.216811	0
0.21692	0.254699	0
0.216717	0.264922	0
0.216563	0.734907	0
0.800814	0.645	0
0.4	0.80948	0
0.564999	0.19918	0
0.405001	0.80082	0
0.329988	0.207851	0
0.207855	0.709996	0
0.744638	0.216665	0
0.485	0.19918	0
0.201048	0.778642	0
0.190693	0.781122	0
0.80948	0.340002	0
0.783594	0.295223	0
0.783499	0.425	0
0.792151	0.640001	0
0.42	0.20784	0
0.34499	0.216504	0
0.415001	0.7835	0
0.7835	0.535	0
0.783492	0.625002	0
0.2165	0.445	0
0.792173	0.699977	0
0.216494	0.335012	0
0.216525	0.675016	0
0.455	0.2165	0
0.624999	0.199181	0
0.2165	0.395001	0
0.800819	0.595	0
0.59	0.79216	0
0.20784	0.52	0
0.20784	0.360001	0
0.809543	0.270046	0
0.314964	0.21653	0
0.800819	0.474999	0
0.216564	0.275024	0
0.47	0.20784	0
0.792158	0.61	0
0.79216	0.51	0
0.19918	0.475	0
0.800818	0.684994	0
0.425001	0.7835	0
0.349994	0.792153	0
0.53	0.79216	0
0.47	0.79216	0
0.324925	0.783406	0
0.544999	0.2165	0
0.792159	0.459999	0
0.515	0.19918	0
0.783718	0.285344	0
0.2165	0.455	0
0.2165	0.495	0
0.65998	0.792172	0
0.534999	0.2165	0
0.72447	0.800868	0
0.375	0.80082	0
0.450001	0.79216	0
0.199168	0.30501	0
0.684795	0.783584	0
0.634996	0.783501	0
0.639994	0.207842	0
0.782761	0.215678	0
0.275071	0.783707	0
0.515	0.7835	0
0.217133	0.233568	0
0.208999	0.760655	0
0.485	0.7835	0
0.800822	0.32501	0
0.19918	0.535	0
0.56	0.79216	0
0.780751	0.806437	0
0.19918	0.375001	0
0.679973	0.207831	0
0.280344	0.207641	0
0.216499	0.345005	0
0.334964	0.783457	0
0.200239	0.766517	0
0.783499	0.575	0
0.19918	0.575	0
0.809476	0.659999	0
0.792177	0.310059	0
0.595	0.18186	0
0.619999	0.79216	0
0.245384	0.200274	0
0.495	0.7835	0
0.579999	0.19052	0
0.585	0.18186	0
0.78319	0.775156	0
0.405	0.19918	0
0.265353	0.19921	0
0.304984	0.216527	0
0.782528	0.795666	0
0.585	0.7835	0
0.445	0.2165	0
0.5	0.19052	0
0.70966	0.792167	0
0.783499	0.444999	0
0.783077	0.235681	0
0.783499	0.434999	0
0.2165	0.595	0
0.714822	0.216471	0
0.207825	0.290022	0
0.207841	0.62	0
0.20784	0.420001	0
0.374999	0.2165	0
0.545	0.80082	0
0.792159	0.39	0
0.207862	0.700004	0
0.2165	0.505	0
0.654973	0.216502	0
0.64499	0.783504	0
0.2165	0.405001	0
0.199181	0.635	0
0.783569	0.714938	0
0.800819	0.375	0
0.739507	0.809325	0
0.69469	0.783607	0
0.49	0.19052	0
0.216534	0.68502	0
0.61	0.19052	0
0.800819	0.484999	0
0.216501	0.605	0
0.783499	0.415	0
0.774141	0.216564	0
0.783499	0.565	0
0.199175	0.325006	0
0.230737	0.210151	0
0.216488	0.724918	0
0.216913	0.744982	0
0.30994	0.792061	0
0.669978	0.207834	0
0.7835	0.545	0
0.354996	0.216502	0
0.783496	0.615001	0
0.20784	0.47	0
0.525	0.7835	0
0.52	0.20784	0
0.644986	0.216505	0
0.783528	0.24565	0
0.575	0.7835	0
0.385	0.2165	0
0.80948	0.49	0
0.7835	0.555	0
0.209706	0.771021	0
0.405001	0.783501	0
0.207846	0.660003	0
0.774709	0.770011	0
0.559999	0.20784	0
0.783523	0.305116	0
0.7835	0.525	0
0.800819	0.345001	0
0.199182	0.655001	0
0.792378	0.260295	0
0.216515	0.665009	0
0.216487	0.32502	0
0.2165	0.385001	0
0.792159	0.479999	0
0.781054	0.225035	0
0.749452	0.225491	0
0.775029	0.739865	0
0.764462	0.216752	0
0.554998	0.2165	0
0.364998	0.216501	0
0.80094	0.265122	0
0.704876	0.21647	0
0.2165	0.485	0
0.505	0.7835	0
0.435	0.2165	0
0.624999	0.7835	0
0.674897	0.783547	0
0.294861	0.783307	0
0.284924	0.783429	0
0.694914	0.216476	0
0.19918	0.545	0
0.595	0.7835	0
0.475001	0.7835	0
0.21761	0.755109	0
0.769885	0.807594	0
0.783499	0.585	0
0.669952	0.792187	0
0.295064	0.216471	0
0.199172	0.315008	0
0.783499	0.405	0
0.19918	0.555	0
0.226013	0.218413	0
0.359998	0.792158	0
0.385	0.80082	0
0.226128	0.239015	0
0.792159	0.469999	0
0.739402	0.22525	0
0.2165	0.435001	0
0.460001	0.79216	0
0.80082	0.335004	0
0.435001	0.7835	0
0.260554	0.775406	0
0.783499	0.454999	0
0.20784	0.48	0
0.19918	0.565	0
0.2165	0.585	0
0.255385	0.199636	0
0.775025	0.729863	0
0.664962	0.216497	0
0.226251	0.228158	0
0.749544	0.808791	0
0.20784	0.58	0
0.800813	0.664998	0
0.800819	0.365	0
0.20784	0.430001	0
0.800813	0.655	0
0.218748	0.774081	0
0.729505	0.225153	0
0.800814	0.674996	0
0.225873	0.249634	0
0.774857	0.759937	0
0.324969	0.216519	0
0.225577	0.259971	0
0.465	0.2165	0
0.783488	0.635002	0
0.395	0.80082	0
0.334982	0.21651	0
0.22516	0.5	0
0.783498	0.605	0
0.225208	0.680035	0
0.400001	0.79216	0
0.410002	0.774841	0
0.199182	0.645	0
0.792403	0.270286	0
0.22515	0.330021	0
0.319929	0.225192	0
0.792149	0.65	0
0.774675	0.232516	0
0.77484	0.53	0
0.774864	0.300203	0
0.425	0.2165	0
0.769701	0.225223	0
0.783535	0.704952	0
0.207829	0.320013	0
0.774974	0.749888	0
0.20784	0.380001	0
0.792159	0.6	0
0.792159	0.489999	0
0.800819	0.355	0
0.2165	0.515	0
0.22516	0.59	0
0.2165	0.355002	0
0.774831	0.620002	0
0.773973	0.790295	0
0.659946	0.225166	0
0.48	0.20784	0
0.2165	0.465	0
0.79216	0.5	0
0.549998	0.22516	0
0.52	0.77484	0
0.369999	0.22516	0
0.792159	0.689985	0
0.420002	0.77484	0
0.344986	0.783484	0
0.524999	0.2165	0
0.314893	0.783356	0
0.225318	0.270109	0
0.774993	0.290368	0
0.240385	0.773129	0
0.649969	0.225171	0
0.22516	0.45	0
0.270247	0.775504	0
0.654982	0.783509	0
0.539999	0.22516	0
0.495	0.19918	0
0.783499	0.395	0
0.719486	0.792113	0
0.759628	0.225831	0
0.37	0.79216	0
0.319855	0.774665	0
0.349992	0.225162	0
0.445001	0.7835	0
0.207817	0.300024	0
0.629997	0.207842	0
0.22516	0.390001	0
0.59	0.774839	0
0.6	0.79216	0
0.792159	0.59	0
0.480001	0.77484	0
0.78385	0.255615	0
0.22873	0.771264	0
0.574999	0.19918	0
0.20784	0.53	0
0.55	0.79216	0
0.80082	0.495	0
0.774839	0.58	0
0.285245	0.216319	0
0.225158	0.340009	0
0.329929	0.774754	0
0.54	0.79216	0
0.38	0.22516	0
0.719631	0.225128	0
0.51	0.77484	0
0.774839	0.439999	0
0.774206	0.799458	0
0.505	0.19918	0
0.792162	0.320023	0
0.6	0.19052	0
0.61	0.79216	0
0.49	0.77484	0
0.225062	0.729726	0
0.565	0.7835	0
0.75975	0.807867	0
0.41	0.20784	0
0.270571	0.207576	0
0.309899	0.225216	0
0.395	0.2165	0
0.68494	0.216484	0
0.45	0.22516	0
0.704586	0.783579	0
0.21648	0.285056	0
0.216501	0.615	0
0.2165	0.415001	0
0.774839	0.429999	0
0.774839	0.54	0
0.7835	0.515	0
0.216543	0.695018	0
0.639992	0.774842	0
0.22516	0.400001	0
0.207841	0.63	0
0.774981	0.719878	0
0.250822	0.774369	0
0.792159	0.38	0
0.734213	0.800888	0
0.689617	0.774981	0
0.225161	0.600001	0
0.774443	0.780169	0
0.614999	0.199181	0
0.774839	0.42	0
0.774839	0.57	0
0.240823	0.210068	0
0.216521	0.714969	0
0.225179	0.739599	0
0.339982	0.225166	0
0.304868	0.783311	0
0.59	0.19052	0
0.22516	0.49	0
0.225188	0.67002	0
0.783863	0.275462	0
0.774669	0.241372	0
0.774825	0.630003	0
0.49	0.20784	0
0.51	0.20784	0
0.22516	0.440001	0
0.634992	0.216505	0
0.58	0.77484	0
0.584999	0.19918	0
0.535	0.7835	0
0.774839	0.449999	0
0.4	0.20784	0
0.46	0.22516	0
0.629998	0.77484	0
0.679796	0.774919	0
0.400002	0.774841	0
0.329961	0.225174	0
0.225137	0.320038	0
0.359996	0.225161	0
0.783497	0.315052	0
0.774819	0.310092	0
0.569999	0.20784	0
0.664955	0.783521	0
0.216508	0.655004	0
0.669924	0.225157	0
0.22516	0.58	0
0.218509	0.765079	0
0.2165	0.475	0
0.7835	0.505	0
0.766109	0.774948	0
0.792157	0.340002	0
0.709738	0.225119	0
0.74387	0.233953	0
0.465001	0.7835	0
0.216543	0.705004	0
0.20784	0.370001	0
0.279796	0.774812	0
0.30978	0.774571	0
0.615	0.7835	0
0.225161	0.380001	0
0.699818	0.225122	0
0.44	0.22516	0
0.20784	0.54	0
0.774838	0.59	0
0.225878	0.749588	0
0.605	0.7835	0
0.234963	0.244765	0
0.76651	0.734745	0
0.225187	0.719912	0
0.207823	0.310018	0
0.774838	0.41	0
0.20784	0.55	0
0.236044	0.221332	0
0.354996	0.783496	0
0.380001	0.79216	0
0.743985	0.800638	0
0.2165	0.425001	0
0.783499	0.464999	0
0.78395	0.265564	0
0.237125	0.763322	0
0.22716	0.759811	0
0.216501	0.365001	0
0.783499	0.494999	0
0.430001	0.77484	0
0.247402	0.765164	0
0.754007	0.799545	0
0.559997	0.22516	0
0.299891	0.225222	0
0.5	0.20784	0
0.783499	0.484999	0
0.766178	0.434999	0
0.67495	0.216491	0
0.792159	0.37	0
0.289679	0.77452	0
0.766367	0.754794	0
0.470001	0.77484	0
0.5	0.77484	0
0.774836	0.610001	0
0.734036	0.233819	0
0.766188	0.764863	0
0.765108	0.235668	0
0.234583	0.255207	0
0.766487	0.744752	0
0.25722	0.766317	0
0.475	0.2165	0
0.792159	0.36	0
0.783483	0.645002	0
0.390001	0.79216	0
0.564998	0.2165	0
0.225176	0.660009	0
0.792158	0.330008	0
0.774839	0.56	0
0.775237	0.280596	0
0.324925	0.233837	0
0.775313	0.251117	0
0.216478	0.315028	0
0.545	0.7835	0
0.364998	0.23382	0
0.77484	0.52	0
0.766163	0.625003	0
0.579999	0.20784	0
0.233804	0.325037	0
0.2165	0.575	0
0.207844	0.650002	0
0.233821	0.385001	0
0.233871	0.675043	0
0.23382	0.585001	0
0.774816	0.640004	0
0.22516	0.51	0
0.555	0.7835	0
0.225161	0.350004	0
0.22516	0.46	0
0.765796	0.785393	0
0.515	0.2165	0
0.53	0.77484	0
0.22516	0.430001	0
0.415003	0.766181	0
0.339973	0.774807	0
0.529999	0.22516	0
0.39	0.22516	0
0.699428	0.775027	0
0.766184	0.295286	0
0.664896	0.233834	0
0.405	0.2165	0
0.792147	0.669996	0
0.31473	0.765862	0
0.649982	0.774846	0
0.544997	0.23382	0
0.792158	0.35	0
0.624995	0.216505	0
0.774838	0.4	0
0.714501	0.783428	0
0.365	0.7835	0
0.43	0.22516	0
0.639982	0.225172	0
0.216501	0.375001	0
0.216457	0.295054	0
0.57	0.77484	0
0.619998	0.207842	0
0.75402	0.234469	0
0.445	0.23382	0
0.594999	0.19918	0
0.783499	0.595	0
0.6	0.774839	0
0.23382	0.495	0
0.2165	0.525	0
0.354995	0.233821	0
0.766178	0.585	0
0.233902	0.68507	0
0.289976	0.22511	0
0.23539	0.233808	0
0.415	0.2165	0
0.233817	0.335016	0
0.324867	0.766015	0
0.774839	0.459999	0
0.440001	0.77484	0
0.724294	0.233794	0
0.766171	0.615001	0
0.605	0.199181	0
0.233855	0.724859	0
0.485	0.76618	0
0.585	0.766179	0
0.783499	0.474999	0
0.275566	0.216103	0
0.31486	0.233865	0
0.47	0.22516	0
0.455001	0.7835	0
0.689872	0.225133	0
0.619999	0.774839	0
0.764736	0.797159	0
0.23382	0.445	0
0.644988	0.766184	0
0.260739	0.207917	0
0.250853	0.208876	0
0.766179	0.444999	0
0.225161	0.610001	0
0.22516	0.410001	0
0.23382	0.395001	0
0.22523	0.690045	0
0.766179	0.535	0
0.265668	0.768134	0
0.233821	0.595001	0
0.20784	0.57	0
0.783498	0.385	0
0.216502	0.625	0
0.654937	0.233843	0
0.766453	0.72477	0
0.23419	0.265348	0
0.783507	0.694967	0
0.774923	0.709902	0
0.684615	0.766306	0
0.669912	0.774875	0
0.207842	0.640001	0
0.729111	0.792254	0
0.20784	0.56	0
0.395001	0.783501	0
0.792146	0.659998	0
0.515	0.76618	0
0.79215	0.679991	0
0.766178	0.424999	0
0.766178	0.575	0
0.485	0.2165	0
0.23342	0.734339	0
0.344988	0.233822	0
0.299707	0.774494	0
0.22516	0.48	0
0.225146	0.28014	0
0.374999	0.23382	0
0.766179	0.525	0
0.23382	0.505	0
0.766115	0.305135	0
0.694324	0.766406	0
0.23382	0.455	0
0.525	0.76618	0
0.405003	0.766182	0
0.4	0.22516	0
0.554996	0.23382	0
0.455	0.23382	0
0.595	0.766179	0
0.475001	0.76618	0
0.634997	0.766181	0
0.774837	0.6	0
0.774839	0.55	0
0.76615	0.635004	0
0.714472	0.233777	0
0.774816	0.320034	0
0.23378	0.315068	0
0.23382	0.575	0
0.679898	0.225144	0
0.235155	0.753409	0
0.233821	0.375001	0
0.758081	0.739534	0
0.233851	0.66502	0
0.783494	0.335004	0
0.774839	0.489999	0
0.629989	0.22517	0
0.77484	0.51	0
0.757225	0.789928	0
0.76665	0.246699	0
0.225161	0.370001	0
0.61	0.774839	0
0.783475	0.664995	0
0.783492	0.325018	0
0.757881	0.779646	0
0.774839	0.5	0
0.747756	0.24259	0
0.30476	0.233918	0
0.225244	0.710009	0
0.2165	0.535	0
0.23374	0.743898	0
0.23382	0.485	0
0.225161	0.360002	0
0.22516	0.47	0
0.359997	0.242481	0
0.766177	0.595	0
0.242561	0.68008	0
0.334966	0.233825	0
0.704636	0.233768	0
0.233996	0.715065	0
0.216465	0.30504	0
0.65996	0.774855	0
0.766177	0.415	0
0.2165	0.545	0
0.246962	0.218896	0
0.349993	0.774831	0
0.575	0.766179	0
0.22516	0.420001	0
0.757445	0.243654	0
0.375001	0.783501	0
0.73859	0.792416	0
0.425002	0.76618	0
0.614997	0.216503	0
0.244632	0.756076	0
0.23382	0.435001	0
0.233952	0.6951	0
0.304568	0.765696	0
0.783498	0.375001	0
0.284169	0.765665	0
0.460001	0.77484	0
0.674835	0.76623	0
0.757735	0.759644	0
0.609999	0.207841	0
0.243741	0.250806	0
0.505	0.76618	0
0.738197	0.242455	0
0.757438	0.769776	0
0.783478	0.654999	0
0.757989	0.74956	0
0.274261	0.766279	0
0.254713	0.757324	0
0.674853	0.233817	0
0.783498	0.365001	0
0.385001	0.783501	0
0.766179	0.555	0
0.22516	0.57	0
0.76642	0.285547	0
0.385	0.23382	0
0.225118	0.310059	0
0.775636	0.261001	0
0.54	0.77484	0
0.757519	0.53	0
0.24248	0.5	0
0.775535	0.270839	0
0.242455	0.320056	0
0.24248	0.580001	0
0.774806	0.650002	0
0.757486	0.630002	0
0.242481	0.380001	0
0.639994	0.757522	0
0.225251	0.700044	0
0.783496	0.345001	0
0.757517	0.429999	0
0.216505	0.645002	0
0.766118	0.315052	0
0.689388	0.7577	0
0.242481	0.45	0
0.334949	0.766113	0
0.766179	0.515	0
0.519999	0.22516	0
0.395004	0.766183	0
0.41	0.22516	0
0.58	0.757519	0
0.534998	0.23382	0
0.45	0.24248	0
0.605	0.766179	0
0.564995	0.23382	0
0.783497	0.355	0
0.766177	0.405	0
0.22516	0.52	0
0.709259	0.774971	0
0.36	0.774839	0
0.435	0.23382	0
0.644962	0.233844	0
0.225081	0.290123	0
0.56	0.77484	0
0.465	0.23382	0
0.59	0.757519	0
0.294644	0.233965	0
0.465001	0.76618	0
0.23382	0.465	0
0.369999	0.24248	0
0.757515	0.59	0
0.242533	0.670039	0
0.329946	0.24248	0
0.42	0.22516	0
0.242476	0.330025	0
0.319765	0.757211	0
0.774839	0.469999	0
0.435002	0.76618	0
0.72869	0.242488	0
0.757503	0.620001	0
0.233821	0.345007	0
0.495	0.76618	0
0.654972	0.76619	0
0.774839	0.479999	0
0.319884	0.242491	0
0.48	0.22516	0
0.420003	0.757521	0
0.450001	0.77484	0
0.619992	0.225168	0
0.266129	0.215851	0
0.624999	0.766179	0
0.669812	0.242512	0
0.280222	0.224775	0
0.766175	0.605	0
0.24262	0.690135	0
0.747896	0.792106	0
0.22517	0.650004	0
0.480001	0.75752	0
0.505	0.2165	0
0.266	0.758297	0
0.233821	0.605001	0
0.23382	0.405001	0
0.24248	0.390001	0
0.766179	0.545	0
0.242481	0.590001	0
0.694744	0.233775	0
0.242794	0.720301	0
0.774837	0.390001	0
0.225162	0.620001	0
0.65988	0.242527	0
0.758016	0.729581	0
0.243287	0.260914	0
0.774868	0.699929	0
0.783487	0.684979	0
0.216503	0.635001	0
0.724376	0.783211	0
0.766358	0.714811	0
0.2165	0.555	0
0.244218	0.240365	0
0.51	0.75752	0
0.549995	0.24248	0
0.757367	0.300141	0
0.783477	0.674987	0
0.757517	0.58	0
0.52	0.75752	0
0.766179	0.454999	0
0.390002	0.774842	0
0.242481	0.44	0
0.242587	0.730106	0
0.349994	0.24248	0
0.589999	0.20784	0
0.294373	0.765573	0
0.574998	0.2165	0
0.233856	0.275332	0
0.766179	0.565	0
0.75745	0.29029	0
0.395	0.23382	0
0.24248	0.49	0
0.535	0.76618	0
0.757519	0.54	0
0.757518	0.439999	0
0.679708	0.757603	0
0.539997	0.24248	0
0.569997	0.22516	0
0.703923	0.766515	0
0.23382	0.515	0
0.44	0.24248	0
0.649988	0.757526	0
0.30954	0.756964	0
0.49	0.75752	0
0.410004	0.757522	0
0.70934	0.242421	0
0.766133	0.645005	0
0.719077	0.242466	0
0.24248	0.570001	0
0.242414	0.310107	0
0.2165	0.565	0
0.757462	0.640004	0
0.629999	0.757519	0
0.242483	0.370001	0
0.55	0.77484	0
0.234	0.705113	0
0.233822	0.365002	0
0.57	0.757519	0
0.495	0.2165	0
0.46	0.24248	0
0.634975	0.233842	0
0.370001	0.774842	0
0.774824	0.330009	0
0.23384	0.655009	0
0.750875	0.784099	0
